date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,temperature_2m_mean,rain_sum,shortwave_radiation_sum,wind_speed_10m_max,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index,rain_temp_interaction,wind_turbidity_index,radiation_temp_ratio,conductivity_rain_index,wind_oxygen_mixing,thermal_stratification_index,nutrient_runoff_potential,light_availability_index,weather_stress_index,pH_conductivity_stability,temp_turbidity_metabolism,oxygen_pH_balance,nutrient_temp_efficiency,radiation_nutrient_productivity,wind_mixing_efficiency,precipitation_nutrient_loading,thermal_oxygen_capacity,pH_oxygen_photosynthesis,conductivity_turbidity_clarity,wind_radiation_mixing,temp_conductivity_density,nutrient_redox_potential,light_penetration_depth,metabolic_activity_index,hydrodynamic_mixing_index,biogeochemical_cycling_index,ecological_stress_index,water_column_stability,algal_growth_potential,environmental_capacity_index
2021-01-01,20210101,新吴,晴,5,-4,60,2,西风,2级,良,2.2,8.31,10.3,4.5,0.049,0.069,1.12,420.3,70.8,0.015,6519130.0,-1.3,0.0,12.81,12.0,16.0,33.939723125,1.626675,156.903,0.0030914925,18.282000000000004,0.0437109723461195,0.8281098020078563,0.069,0.0139275766016713,0.0,849.5999999999999,1.6105774499535133,420.3,123.6,0.1818181818181818,0.0,0.1784122562674094,2.660565265952149,50.22019835426512,0.0454474559097784,17.675830000000015,1.327254625775598,3.561087840534125,70.24512534818942,0.0,0.0677044961417783,0.2388168300000001,0.0838313081912542,29.68890520854565,0.3123515811332935,0.5897921498661912,0.0324385920486199,3.919378976539644,18.587622333309863,0.1447243636363636,0.8803173156683373,6.315552216378664,0.0023333029355046,0.0
2021-01-02,20210102,新吴,多云-晴,7,-2,79,2,东北风,2级,良,2.6,8.27,10.23,4.12,0.065,0.068,1.23,421.3,66.1,0.011,6477660.0,0.0,0.0,12.65,13.4,17.82608695652174,33.939723125,1.626675,155.311,0.0030914925,21.502,0.0528025995125914,0.8281098020078563,0.068,0.014903129657228,0.0,885.7399999999999,1.6105774499535133,421.3,137.08200000000002,0.1925925925925926,0.0,0.1885245901639344,2.660565265952149,49.99807100524296,0.0624794937274999,16.49996699999999,1.478199241555359,3.658453484739146,84.13442622950821,0.0,0.0677044961417783,0.2290548149999999,0.0964026900309138,29.68890520854565,0.3690185658980414,0.6860166531275385,0.0368212090163934,3.919378976539644,24.51276999929642,0.167116640625,0.8307713401913192,6.010315500685872,0.0028470355191256,0.0
2021-01-03,20210103,新吴,雾-多云,11,3,84,2,东风,3级,良,18.795,8.485,9.191,2.529,0.025,0.0464,1.144,413.895,40.9505,0.00958,3426760.0,3.1,0.0,8.73,20.9,24.847512038523277,163.4752,1.2597333333333336,142.90285,0.00131,160.4957,0.0275482177289704,0.974429676130049,0.0462,0.0238376526891421,0.0,717.7584999999999,0.7324585812748834,374.8250000000001,161.784,0.9606884057971016,0.0,0.3335538112306289,1.113965282645446,51.12630662624248,1.779423516041008,20.362757200000008,3.058724970671766,3.2460473555618377,178.86113453783383,0.0,0.3783201447527141,0.2535058944,0.2490733995329432,12.912561242959043,2.668328569923582,0.3763104125736741,0.0898416651841309,29.095722234057792,231.3048168560929,0.1130776744186046,0.5507688491580353,22.488602810248302,0.0161016279587838,0.0
2021-01-04,20210104,新吴,阴-小雨,11,5,58,2,东风,3级,良,7.2,8.41,9.23,1.9,0.025,0.074,2.06,429.4,29.5,0.011,4454690.0,6.5,0.3,8.38,16.3,27.46666666666667,66.456,1.344666666666667,143.143,0.00185,60.552,0.0121300339640951,0.8281098020078563,0.074,0.0327868852459016,0.0365853658536585,480.85,1.0219512195121954,330.30769230769226,150.449,0.4390243902439024,0.3201,0.2747540983606558,2.0243902439024395,51.0042532244081,0.6334304041179732,18.35016300000001,3.058724970671766,3.2718507814385425,229.4826229508197,0.2887499999999999,0.1544052044609665,0.147733534,0.4928550932568148,16.657804878048786,1.019149391161993,0.1578639010189229,0.0947427925381571,17.24984444444445,82.10437945991326,0.4123043375314993,0.4048345685564958,11.49494348602022,0.0174312893774282,15.04991663887963
2021-01-05,20210105,新吴,阴,8,0,67,2,东北风,3级,良,7.8,8.38,10.27,2.14,0.025,0.073,1.98,400.3,25.3,0.01,4137650.0,5.3,0.0,6.23,24.6,26.75675675675676,80.106,1.3976666666666666,132.724,0.001825,65.364,0.0126198889449772,0.8629129130084698,0.073,0.0380228136882129,0.0,622.3800000000001,0.7079545454545454,400.3,252.642,0.3157894736842105,0.0,0.2368821292775665,2.660565265952149,50.23566374354666,0.8282971280714656,19.55818800000002,3.0322415698410654,2.368547353548162,374.42509505703424,0.0,0.199616247196611,0.120286348,0.6244053097069054,17.415681818181817,1.1151285479932198,0.1788566380615851,0.0754401685597345,23.603666666666665,137.02777976147968,0.4123043375314993,0.3191281694952279,5.117835073513743,0.0104321779348859,0.0
2021-01-06,20210106,新吴,阴-多云,4,-7,62,2,北风,3级,良,7.0,8.36,10.29,2.67,0.025,0.071,2.01,394.9,27.2,0.009,4220390.0,2.5,0.0,6.61,19.6,27.916666666666664,72.03,1.5836666666666666,131.85799999999998,0.0017749999999999,58.52,0.0124316260566882,0.8472383536939949,0.071,0.0354609929078014,0.0,533.12,0.82625,394.9,201.684,0.3553299492385786,0.0,0.2343971631205673,2.45,50.00251142837703,0.6567467793422743,19.032383999999983,2.953079568622568,2.497058187347664,274.4695035460993,0.0,0.1819398838090427,0.1265114339999999,0.5330435721613304,16.1945,1.0026984543291328,0.1739731476877175,0.0638684368175933,19.506666666666668,98.358305254857,0.4001323978201634,0.3475176810300333,7.122832332706329,0.0113667832059491,0.0
2021-01-07,20210107,新吴,阴-多云,-4,-7,86,2,西北风,4级,良,6.4,8.34,10.3,1.92,0.025,0.074,2.01,397.2,21.9,0.005,10296500.0,-5.1,0.0,9.27,28.1,26.8,65.92,1.3346666666666664,130.422,0.00185,53.376000000000005,0.0124316260566882,0.8351228087759256,0.074,0.0436681222707423,0.0,615.39,1.252702702702703,397.2,287.898825,0.226950354609929,0.0,0.4048034934497816,2.660565265952149,49.931199626195,0.7070245248935417,18.49468,2.8699342608761342,3.5751446888203,406.40699278116057,0.0,0.1655449522852838,0.17568504,0.8264497201473129,29.68890520854565,0.9159928119277224,0.1715813028344107,0.1386313333732129,22.150394842868653,128.71457200114517,0.4123043375314993,0.2775837582361295,3.1966198883355963,0.0132421655787151,0.0
2021-01-08,20210108,新吴,多云-晴,0,-7,63,2,西北风,3级,良,2.4,8.61,11.09,2.1,0.025,0.065,2.43,466.3,26.5,0.018,5974880.0,-4.9,0.0,13.62,22.5,36.81818181818182,33.939723125,1.531666666666667,153.07299999999998,0.001625,20.664,0.0102838338132455,0.8281098020078563,0.065,0.0363636363636363,0.0,596.25,1.6105774499535133,466.3,249.525,0.1061946902654867,0.0,0.4952727272727272,2.660565265952149,52.925424181971934,0.1352023277221498,28.74638899999998,2.8131046446905428,5.412986234972338,381.51818181818186,0.0,0.0677044961417783,0.3187066379999999,0.6630643441166015,29.68890520854565,0.3358065744195185,0.1836168243521184,0.1597653958944281,7.742018918918918,36.82738866534816,0.4123043375314993,0.2997856205536163,2.1910877907432056,0.0079892759767891,0.0
2021-01-09,20210109,新吴,晴,4,-5,66,2,西北风,3级,良,1.1,8.43,11.38,3.21,0.035,0.086,2.16,417.6,49.9,0.016,6506150.0,-2.5,0.0,13.46,13.5,24.827586206896555,33.939723125,1.626675,147.769,0.00301,9.273,0.0161962054604349,0.8281098020078563,0.086,0.0196463654223968,0.0,673.65,1.6105774499535133,417.6,153.63000000000002,0.0808823529411764,0.0,0.2644400785854617,2.660565265952149,50.89120027840031,0.0226658100783333,23.270961999999997,2.37299022056116,5.801244385129798,110.75834970530454,0.0,0.0677044961417783,0.295627364,0.1676428436658223,29.68890520854565,0.1563184823719157,0.2635673299398426,0.0628123702103234,3.919378976539644,10.475451467268623,0.4123043375314993,0.5539780722876495,2.483564013840831,0.0037265260619199,0.0
2021-01-10,20210110,新吴,阴-多云,5,-3,80,2,西北风,2级,良,3.0,8.41,10.92,1.69,0.064,0.08,2.24,411.2,31.4,0.01,5127650.0,-1.4,0.0,12.72,11.4,27.654320987654323,33.939723125,1.336666666666667,138.44299999999998,0.0030914925,25.23,0.0285586791610888,0.8281098020078563,0.08,0.0308641975308642,0.0,357.96,1.6105774499535133,411.2,124.488,0.2608695652173913,0.0,0.3925925925925926,2.660565265952149,50.64088790171797,0.160375074774896,21.710052000000005,2.695455443129617,5.384633068278656,144.68148148148148,0.0,0.0794759825327511,0.265303584,0.4166328929237254,29.68890520854565,0.4272586051879836,0.4397236947791165,0.1459452017072835,8.081889117043122,24.234693877551024,0.4123043375314993,0.3610083931130304,9.327788279773156,0.0170207885304659,0.0
2021-01-11,20210111,新吴,阴-晴,6,-3,87,2,西北风,3级,良,3.6,8.48,11.12,1.55,0.034,0.071,2.06,404.3,27.8,0.01,5080420.0,0.3,0.0,12.56,20.3,28.611111111111114,40.032,1.227,134.954,0.002414,30.528,0.0164968461911693,0.8376557767345093,0.071,0.0347222222222222,0.0,564.34,1.6105774499535133,404.3,225.736,0.1764705882352941,0.0,0.4361111111111111,2.660565265952149,50.91924148521856,0.2371708245126284,24.357248000000013,2.551270200812578,4.803440593574568,284.97534722222224,0.0,0.0987712805329385,0.276541056,0.5224594231365657,29.68890520854565,0.5139459568283691,0.2714984958757885,0.1710239651416122,11.185217792421746,52.0401623584704,0.4123043375314993,0.3116092032034749,3.497404844290657,0.0107806666666666,0.0
2021-01-12,20210112,新吴,晴,10,0,97,2,西南风,3级,良,4.5,8.5,10.8,2.28,0.103,0.09,2.32,416.0,29.9,0.01,4867680.0,1.5,0.0,13.51,15.7,25.494505494505493,48.6,1.5633333333333332,139.31,0.0030914925,38.25,0.0443774235243429,0.8332857155393878,0.09,0.0323624595469255,0.0,469.43,1.6105774499535133,416.0,169.56,0.2848101265822785,0.0,0.4372168284789644,2.660565265952149,51.28123288528981,0.3089301471203363,24.3,3.018097746022393,6.173345679613284,211.36569579288025,0.0,0.116546762589928,0.291816,0.4647992759857432,29.68890520854565,0.6398329066480671,0.718914261094356,0.1332978135606599,12.450271247739604,49.894067796610166,0.4123043375314993,0.3516666666666666,7.498798269508093,0.0245993372478344,0.0
2021-01-13,20210113,新吴,晴-多云,16,2,75,2,西南风,2级,良,5.4,8.43,10.64,1.66,0.088,0.078,2.18,398.7,24.4,0.008,4343610.0,4.2,0.0,13.39,17.4,27.59493670886076,57.45600000000001,1.306,131.89899999999997,0.0030914925,45.522,0.040348464007336,0.8406028258271305,0.078,0.0393700787401574,0.0,424.56,1.6105774499535133,398.7,185.136,0.3085714285714286,0.0,0.5271653543307088,2.660565265952149,50.50172125999665,0.494034096130395,21.757735999999998,2.9578997297556726,5.521487904903895,273.12519685039365,0.0,0.1437478108581436,0.274966328,0.6685559058286942,29.68890520854565,0.7724532565265613,0.6139099495644199,0.198182464034101,17.89926385809313,67.17666404518481,0.4123043375314993,0.2915206164878388,7.0301387755102045,0.0263071555973981,0.0
